,PRICE,BRAND,YEAR,COLOR,STATE
2091,27200,FORD,2019,GRAY,NORTH CAROLINA
2092,24900,FORD,2018,WHITE,VIRGINIA
2093,24500,FORD,2017,WHITE,ILLINOIS
2094,34000,FORD,2018,BLACK,VIRGINIA
2095,28000,FORD,2017,WHITE,ILLINOIS
2096,27000,FORD,2017,BLACK,ILLINOIS
2097,34000,FORD,2018,BLACK,VIRGINIA
2098,42500,FORD,2017,WHITE,ILLINOIS
2099,33000,FORD,2018,BLACK,PENNSYLVANIA
2100,10200,FORD,2018,BLACK,PENNSYLVANIA
2101,25600,FORD,2019,GRAY,NORTH CAROLINA
2102,16300,FORD,2018,WHITE,TEXAS
2103,26500,FORD,2016,WHITE,ILLINOIS
2104,36500,FORD,2018,RED,PENNSYLVANIA
2105,25900,FORD,2019,WHITE,NORTH CAROLINA
2106,22500,FORD,2016,BLACK,ILLINOIS
2107,29000,FORD,2018,WHITE,PENNSYLVANIA
2108,825,FORD,2012,WHITE,PENNSYLVANIA
2109,10500,FORD,2016,RED,ILLINOIS
2110,32000,FORD,2018,WHITE,PENNSYLVANIA
2111,27700,FORD,2015,WHITE,TEXAS
2112,4000,FORD,2015,RED,ILLINOIS
2113,38800,FORD,2018,BLACK,PENNSYLVANIA
2114,26200,FORD,2015,WHITE,TEXAS
2115,19500,FORD,2018,WHITE,WISCONSIN
2116,11700,FORD,2015,BLACK,ILLINOIS
2117,34000,FORD,2018,BLACK,PENNSYLVANIA
2118,38600,FORD,2019,WHITE,FLORIDA
2119,21500,FORD,2015,BLACK,ILLINOIS
2120,38500,FORD,2018,BLACK,PENNSYLVANIA
2121,38500,FORD,2018,BLACK,PENNSYLVANIA
2122,12000,FORD,2017,BLUE,MISSOURI
2123,30500,FORD,2018,OFF-WHITE,PENNSYLVANIA
2124,11300,FORD,2016,ORANGE,MISSOURI
2125,29500,FORD,2018,GRAY,PENNSYLVANIA
2126,16100,FORD,2014,WHITE,MISSOURI
2127,32500,FORD,2018,RED,PENNSYLVANIA
2128,29000,FORD,2019,BLACK,TEXAS
2129,30000,FORD,2018,RED,PENNSYLVANIA
2130,26000,FORD,2019,WHITE,NORTH CAROLINA
2131,26000,FORD,2018,GRAY,PENNSYLVANIA
2132,18500,FORD,2019,BLUE,NORTH CAROLINA
2133,12000,FORD,2017,GRAY,TEXAS
2134,30000,FORD,2018,BLUE,PENNSYLVANIA
2135,14700,FORD,2019,SILVER,NORTH CAROLINA
2136,25000,FORD,2017,RED,TEXAS
2137,26550,FORD,2018,WHITE,PENNSYLVANIA
2138,27000,FORD,2019,WHITE,NORTH CAROLINA
2139,34000,FORD,2016,WHITE,TEXAS
2140,27500,FORD,2018,GRAY,PENNSYLVANIA
2141,25500,FORD,2018,GRAY,PENNSYLVANIA
2142,13500,FORD,2019,BROWN,NORTH CAROLINA
2143,4000,FORD,2015,GRAY,TEXAS
2144,25700,FORD,2018,WHITE,PENNSYLVANIA
2145,29000,FORD,2015,WHITE,TEXAS
2146,30500,FORD,2018,BLACK,PENNSYLVANIA
2147,30000,FORD,2018,BLACK,PENNSYLVANIA
2148,9000,FORD,2014,GRAY,TEXAS
2149,19000,FORD,2018,WHITE,PENNSYLVANIA
2150,25800,FORD,2019,SILVER,NORTH CAROLINA
2151,26500,FORD,2018,GRAY,PENNSYLVANIA
2152,29300,FORD,2019,RED,NORTH CAROLINA
2153,6300,FORD,2018,BLACK,PENNSYLVANIA
2154,25400,FORD,2019,WHITE,NORTH CAROLINA
2155,26000,FORD,2018,GRAY,PENNSYLVANIA
2156,7000,FORD,2017,BLACK,NORTH CAROLINA
2157,25900,FORD,2018,RED,PENNSYLVANIA
2158,9700,FORD,2019,GRAY,NORTH CAROLINA
2159,27000,FORD,2018,BLACK,PENNSYLVANIA
2160,9100,FORD,2019,BLACK,NORTH CAROLINA
2161,28000,FORD,2018,RED,PENNSYLVANIA
2162,25700,FORD,2019,BLACK,NORTH CAROLINA
2163,27500,FORD,2018,BLACK,PENNSYLVANIA
2164,9400,FORD,2019,WHITE,NORTH CAROLINA
2165,25500,FORD,2018,BLUE,PENNSYLVANIA
2166,20500,FORD,2019,WHITE,NORTH CAROLINA
2167,21500,FORD,2018,GRAY,PENNSYLVANIA
2168,12800,FORD,2019,GRAY,NORTH CAROLINA
2169,23900,FORD,2018,WHITE,PENNSYLVANIA
2170,9400,FORD,2019,GRAY,NORTH CAROLINA
2171,26900,FORD,2018,SILVER,PENNSYLVANIA
2172,25500,FORD,2019,GRAY,NORTH CAROLINA
2173,27000,FORD,2018,BLUE,PENNSYLVANIA
2174,9300,FORD,2019,SILVER,NORTH CAROLINA
2175,14400,FORD,2018,BLACK,PENNSYLVANIA
2176,19000,FORD,2019,RED,NORTH CAROLINA
2177,14000,FORD,2018,WHITE,PENNSYLVANIA
2178,13600,FORD,2019,GRAY,NORTH CAROLINA
2179,19200,FORD,2018,WHITE,PENNSYLVANIA
2180,13600,FORD,2019,RED,NORTH CAROLINA
2181,18600,FORD,2018,WHITE,PENNSYLVANIA
2182,13700,FORD,2019,RED,NORTH CAROLINA
2183,18200,FORD,2018,WHITE,PENNSYLVANIA
2184,13800,FORD,2019,SILVER,NORTH CAROLINA
2185,22000,FORD,2018,BLACK,PENNSYLVANIA
2186,13700,FORD,2019,SILVER,NORTH CAROLINA
2187,28000,FORD,2018,BLACK,PENNSYLVANIA
2188,13800,FORD,2019,WHITE,NORTH CAROLINA
2189,18600,FORD,2018,WHITE,PENNSYLVANIA
2190,13700,FORD,2019,RED,NORTH CAROLINA
2191,13700,FORD,2019,SILVER,NORTH CAROLINA
2192,13800,FORD,2019,SILVER,NORTH CAROLINA
2193,17700,FORD,2019,GRAY,NORTH CAROLINA
2194,13900,FORD,2019,WHITE,NORTH CAROLINA
2195,13900,FORD,2019,NO_COLOR,NORTH CAROLINA
2196,50500,FORD,2018,WHITE,PENNSYLVANIA
2197,13600,FORD,2019,GRAY,NORTH CAROLINA
2198,55000,FORD,2018,BLACK,PENNSYLVANIA
2199,13800,FORD,2019,WHITE,NORTH CAROLINA
2200,56000,FORD,2018,BLACK,PENNSYLVANIA
2201,13800,FORD,2019,SILVER,NORTH CAROLINA
2202,45800,FORD,2018,WHITE,PENNSYLVANIA
2203,13800,FORD,2019,NO_COLOR,NORTH CAROLINA
2204,5500,NISSAN,2018,SILVER,NORTH CAROLINA
2205,14400,NISSAN,2020,GRAY,ARIZONA
2206,11450,NISSAN,2018,WHITE,FLORIDA
2207,11000,NISSAN,2018,BLACK,FLORIDA
2208,11450,NISSAN,2018,RED,FLORIDA
2209,11000,NISSAN,2018,BLACK,FLORIDA
2210,11200,NISSAN,2018,BLACK,FLORIDA
2211,11400,NISSAN,2018,BLACK,FLORIDA
2212,11450,NISSAN,2018,GRAY,FLORIDA
2213,11050,NISSAN,2018,GRAY,FLORIDA
2214,11400,NISSAN,2018,GRAY,FLORIDA
2215,11050,NISSAN,2018,SILVER,FLORIDA
2216,10850,NISSAN,2018,GRAY,FLORIDA
2217,10900,NISSAN,2018,RED,FLORIDA
2218,10450,NISSAN,2018,RED,FLORIDA
2219,10800,NISSAN,2018,GRAY,FLORIDA
2220,10850,NISSAN,2018,WHITE,FLORIDA
2221,10800,NISSAN,2018,BLACK,FLORIDA
2222,10850,NISSAN,2018,GRAY,FLORIDA
2223,10800,NISSAN,2018,BLACK,FLORIDA
2224,10900,NISSAN,2018,WHITE,FLORIDA
2225,10400,NISSAN,2018,BLUE,FLORIDA
2226,10500,NISSAN,2018,BLUE,FLORIDA
2227,10800,NISSAN,2018,SILVER,FLORIDA
2228,10800,NISSAN,2018,GRAY,FLORIDA
2229,11200,NISSAN,2019,SILVER,ARIZONA
2230,11100,NISSAN,2019,BLUE,ARIZONA
2231,12200,NISSAN,2019,BLACK,ARIZONA
2232,4000,NISSAN,2019,BLACK,ARIZONA
2233,9000,NISSAN,2019,GRAY,ARIZONA
2234,14900,NISSAN,2019,SILVER,ARIZONA
2235,4600,NISSAN,2019,BLUE,ARIZONA
2236,6400,NISSAN,2019,RED,ARIZONA
2237,10400,NISSAN,2019,WHITE,ARIZONA
2238,7800,NISSAN,2019,BLACK,ARIZONA
2239,12300,NISSAN,2019,WHITE,ARIZONA
2240,10900,NISSAN,2019,GRAY,ARIZONA
2241,8500,NISSAN,2019,WHITE,ARIZONA
2242,7300,NISSAN,2019,WHITE,ARIZONA
2243,5900,NISSAN,2019,RED,ARIZONA
2244,20000,NISSAN,2017,WHITE,TEXAS
2245,11200,NISSAN,2018,BLUE,WISCONSIN
2246,14400,NISSAN,2018,BLACK,WISCONSIN
2247,16500,NISSAN,2018,WHITE,WISCONSIN
2248,13400,NISSAN,2017,SILVER,WISCONSIN
2249,12500,NISSAN,2017,WHITE,WISCONSIN
2250,6500,NISSAN,2013,GRAY,ILLINOIS
2251,19800,NISSAN,2018,WHITE,FLORIDA
2252,8800,NISSAN,2018,WHITE,FLORIDA
2253,12800,NISSAN,2018,BLUE,FLORIDA
2254,8800,NISSAN,2018,RED,FLORIDA
2255,3500,NISSAN,2019,WHITE,MISSOURI
2256,750,NISSAN,2018,GRAY,MISSOURI
2257,10800,NISSAN,2017,BLUE,FLORIDA
2258,22300,NISSAN,2017,WHITE,TEXAS
2259,8300,NISSAN,2018,GRAY,CALIFORNIA
2260,8300,NISSAN,2018,GRAY,CALIFORNIA
2261,8000,NISSAN,2018,GRAY,CALIFORNIA
2262,15200,NISSAN,2018,BLACK,ALABAMA
2263,6700,NISSAN,2017,WHITE,CALIFORNIA
2264,7500,NISSAN,2017,GRAY,CONNECTICUT
2265,10500,NISSAN,2017,BLACK,CONNECTICUT
2266,8400,NISSAN,2017,WHITE,CONNECTICUT
2267,7000,NISSAN,2015,BLACK,FLORIDA
2268,25500,NISSAN,2020,BLACK,CALIFORNIA
2269,4100,NISSAN,2017,BLACK,FLORIDA
2270,13900,NISSAN,2020,BLACK,CALIFORNIA
2271,1900,NISSAN,2015,BLACK,FLORIDA
2272,14700,NISSAN,2017,WHITE,CONNECTICUT
2273,1900,NISSAN,2013,BLUE,OHIO
2274,18800,NISSAN,2017,WHITE,MISSOURI
2275,7800,NISSAN,2018,RED,CALIFORNIA
2276,13500,NISSAN,2016,RED,LOUISIANA
2277,8000,NISSAN,2018,SILVER,CALIFORNIA
2278,3300,NISSAN,2013,GRAY,LOUISIANA
2279,7200,NISSAN,2017,SILVER,CONNECTICUT
2280,8000,NISSAN,2017,GRAY,CALIFORNIA
2281,1280,NISSAN,2012,BLACK,INDIANA
2282,14000,NISSAN,2018,WHITE,FLORIDA
2283,3500,NISSAN,2015,GRAY,CALIFORNIA
2284,600,NISSAN,2012,SILVER,KANSAS
2285,12500,NISSAN,2018,GRAY,CALIFORNIA
2286,5800,NISSAN,2013,GRAY,TEXAS
2287,8000,NISSAN,2018,GRAY,CALIFORNIA
2288,2200,NISSAN,2015,TAN,TEXAS
2289,8300,NISSAN,2018,WHITE,CALIFORNIA
2290,7500,NISSAN,2016,BLUE,MISSOURI
2291,8000,NISSAN,2018,BLUE,CALIFORNIA
2292,3500,NISSAN,2012,SILVER,MISSOURI
2293,8000,NISSAN,2018,WHITE,CALIFORNIA
2294,2000,NISSAN,2012,BURGUNDY,OKLAHOMA
2295,7800,NISSAN,2018,RED,CALIFORNIA
2296,8000,NISSAN,2018,WHITE,CALIFORNIA
2297,18500,NISSAN,2019,WHITE,CALIFORNIA
2298,8000,NISSAN,2018,BLUE,CALIFORNIA
2299,18300,NISSAN,2019,WHITE,CALIFORNIA
2300,7500,NISSAN,2018,RED,CALIFORNIA
2301,29800,NISSAN,2019,BLUE,CALIFORNIA
2302,21100,NISSAN,2020,SILVER,SOUTH CAROLINA
2303,16200,NISSAN,2019,SILVER,CALIFORNIA
2304,6998,NISSAN,2015,SUPER BLACK,VERMONT
2305,14700,NISSAN,2020,GRAY,PENNSYLVANIA
2306,19000,NISSAN,2020,BLACK,CALIFORNIA
2307,7500,NISSAN,2016,BLACK,TEXAS
2308,7998,NISSAN,2015,CAYENNE RED,VERMONT
2309,10999,NISSAN,2015,SUPER BLACK,MASSACHUSETTS
2310,2900,NISSAN,2012,GRAY,NORTH CAROLINA
2311,8495,NISSAN,2015,MORNINGSKY BLUE,NEW HAMPSHIRE
2312,19925,NISSAN,2016,GRAY,ALABAMA
2313,9500,NISSAN,2018,BLACK,NEW JERSEY
2314,12750,NISSAN,2015,PEARL WHITE,MASSACHUSETTS
2315,22800,NISSAN,2015,BLUE,ALABAMA
2316,11621,NISSAN,2015,GLACIER WHITE,RHODE ISLAND
2317,11590,NISSAN,2015,CAYENNE RED,NEW HAMPSHIRE
2318,4700,NISSAN,2012,BLACK,ALABAMA
2319,11390,NISSAN,2015,SUPER BLACK,NEW YORK
2320,14500,NISSAN,2017,BLUE,TENNESSEE
2321,12000,NISSAN,2020,BLUE,OHIO
2322,15000,NISSAN,2020,BLUE,OHIO
2323,7500,NISSAN,2016,BLACK,GEORGIA
2324,28000,NISSAN,2018,GRAY,PENNSYLVANIA
2325,17500,NISSAN,2018,BLACK,PENNSYLVANIA
2326,18000,NISSAN,2018,SILVER,PENNSYLVANIA
2327,13200,NISSAN,2018,BLACK,PENNSYLVANIA
2328,17000,NISSAN,2018,GRAY,TEXAS
2329,6700,NISSAN,2012,BLACK,GEORGIA
2330,23300,NISSAN,2018,WHITE,TEXAS
2331,26800,NISSAN,2018,WHITE,NEW MEXICO
2332,18200,NISSAN,2018,BLACK,TENNESSEE
2333,18700,NISSAN,2018,SILVER,VIRGINIA
2334,12900,NISSAN,2016,RED,NEW JERSEY
2335,16000,NISSAN,2018,NO_COLOR,VIRGINIA
2336,19400,NISSAN,2020,BLACK,MINNESOTA
2337,10900,NISSAN,2018,SILVER,TENNESSEE
2338,15800,NISSAN,2018,BLACK,VIRGINIA
2339,19800,NISSAN,2020,SILVER,MINNESOTA
2340,19000,NISSAN,2018,BLACK,VIRGINIA
2341,18000,NISSAN,2020,BLACK,MINNESOTA
2342,19800,NISSAN,2020,BLUE,MINNESOTA
2343,19700,NISSAN,2020,BLACK,MINNESOTA
2344,20100,NISSAN,2020,BLUE,MINNESOTA
2345,19700,NISSAN,2019,SILVER,MINNESOTA
2346,23400,NISSAN,2019,WHITE,MINNESOTA
2347,23300,NISSAN,2019,BLACK,MINNESOTA
2348,17500,NISSAN,2019,BLACK,MINNESOTA
2349,17100,NISSAN,2019,BLACK,MINNESOTA
2350,15800,NISSAN,2019,SILVER,MINNESOTA
2351,13600,NISSAN,2019,BLACK,MINNESOTA
2352,14400,NISSAN,2019,BLACK,MINNESOTA
2353,19800,NISSAN,2019,SILVER,MINNESOTA
2354,17200,NISSAN,2019,GRAY,MINNESOTA
2355,20300,NISSAN,2019,SILVER,MINNESOTA
2356,20500,NISSAN,2019,GRAY,MINNESOTA
2357,16500,NISSAN,2019,SILVER,MINNESOTA
2358,16000,NISSAN,2019,BLACK,MINNESOTA
2359,14600,NISSAN,2019,BLUE,MINNESOTA
2360,16300,NISSAN,2019,WHITE,MINNESOTA
2361,15400,NISSAN,2019,SILVER,MINNESOTA
2362,15800,NISSAN,2019,BLUE,MINNESOTA
2363,15800,NISSAN,2019,BLUE,MINNESOTA
2364,21400,NISSAN,2018,WHITE,GEORGIA
2365,15300,NISSAN,2019,GRAY,MINNESOTA
2366,20100,NISSAN,2019,BLACK,MINNESOTA
2367,11300,NISSAN,2019,GRAY,MINNESOTA
2368,10700,NISSAN,2019,BLACK,MINNESOTA
2369,16000,NISSAN,2018,NO_COLOR,SOUTH CAROLINA
2370,16600,NISSAN,2019,WHITE,MINNESOTA
2371,15800,NISSAN,2019,GRAY,MINNESOTA
2372,11600,NISSAN,2019,BLACK,MINNESOTA
2373,15000,NISSAN,2017,RED,VIRGINIA
2374,17600,NISSAN,2019,BLUE,MINNESOTA
2375,36300,NISSAN,2017,WHITE,VIRGINIA
2376,15600,NISSAN,2019,SILVER,MINNESOTA
2377,14000,NISSAN,2017,GREEN,VIRGINIA
2378,16600,NISSAN,2019,BLACK,MINNESOTA
2379,12600,NISSAN,2017,GRAY,TENNESSEE
2380,20900,NISSAN,2019,BLACK,MINNESOTA
2381,12700,NISSAN,2017,BLACK,TENNESSEE
2382,15600,NISSAN,2019,WHITE,MINNESOTA
2383,18900,NISSAN,2019,SILVER,MINNESOTA
2384,15700,NISSAN,2019,BLUE,MINNESOTA
2385,21900,NISSAN,2019,GRAY,MINNESOTA
2386,21700,NISSAN,2019,BLACK,MINNESOTA
2387,14600,NISSAN,2016,GRAY,VIRGINIA
2388,12000,NISSAN,2019,GRAY,MINNESOTA
2389,21000,NISSAN,2019,SILVER,MINNESOTA
2390,12500,NISSAN,2017,BLUE,PENNSYLVANIA
2391,15900,NISSAN,2019,SILVER,MINNESOTA
2392,11800,NISSAN,2017,RED,PENNSYLVANIA
2393,9900,NISSAN,2019,BLUE,MINNESOTA
2394,10600,NISSAN,2018,BLACK,MINNESOTA
2395,10100,NISSAN,2018,BLACK,MINNESOTA
2396,13300,NISSAN,2018,GRAY,MINNESOTA
2397,10100,NISSAN,2018,WHITE,MINNESOTA
2398,10300,NISSAN,2018,BLACK,MINNESOTA
2399,10300,NISSAN,2018,GRAY,MINNESOTA
2400,10300,NISSAN,2018,BLUE,MINNESOTA
2401,24000,NISSAN,2018,GRAY,MINNESOTA
2402,10400,NISSAN,2018,GRAY,MINNESOTA
2403,10200,NISSAN,2018,GRAY,MINNESOTA
2404,9500,NISSAN,2018,BLUE,MINNESOTA
2405,10500,NISSAN,2018,BLACK,MINNESOTA
2406,10500,NISSAN,2018,SILVER,MINNESOTA
2407,3500,NISSAN,2016,BLUE,PENNSYLVANIA
2408,9300,NISSAN,2018,BLACK,MINNESOTA
2409,14100,NISSAN,2016,SILVER,PENNSYLVANIA
2410,2425,NISSAN,2012,BLACK,TENNESSEE
2411,925,NISSAN,2012,SILVER,TENNESSEE
2412,11000,NISSAN,2016,BLACK,PENNSYLVANIA
2413,11000,NISSAN,2016,GREEN,PENNSYLVANIA
2414,2100,NISSAN,2013,SILVER,TENNESSEE
2415,800,NISSAN,2012,BLACK,FLORIDA
2416,20400,NISSAN,2018,SILVER,SOUTH CAROLINA
2417,375,NISSAN,2017,RED,NORTH CAROLINA
2418,3000,NISSAN,2015,BEIGE,PENNSYLVANIA
2419,15100,NISSAN,2017,GRAY,SOUTH CAROLINA
2420,4000,NISSAN,2015,SILVER,NORTH CAROLINA
2421,19500,NISSAN,2017,GRAY,SOUTH CAROLINA
2422,22600,NISSAN,2017,GRAY,SOUTH CAROLINA
2423,6500,NISSAN,2014,WHITE,PENNSYLVANIA
2424,11800,NISSAN,2012,GRAY,PENNSYLVANIA
2425,20500,NISSAN,2017,WHITE,MISSOURI
2426,14200,NISSAN,2018,BLACK,OHIO
2427,22000,NISSAN,2018,WHITE,OHIO
2428,16200,NISSAN,2018,SILVER,OHIO
2429,4800,NISSAN,2016,GRAY,TEXAS
2430,16000,NISSAN,2018,BLACK,OHIO
2431,14300,NISSAN,2018,GRAY,OHIO
2432,16800,NISSAN,2019,SILVER,FLORIDA
2433,11900,NISSAN,2018,GRAY,OHIO
2434,3000,NISSAN,2015,GRAY,SOUTH CAROLINA
2435,15000,NISSAN,2019,GRAY,FLORIDA
2436,15200,NISSAN,2019,GRAY,FLORIDA
2437,18000,NISSAN,2017,BLACK,OHIO
2438,22700,NISSAN,2016,WHITE,OHIO
2439,3800,NISSAN,2015,BLUE,TEXAS
2440,5475,NISSAN,2018,BLACK,CONNECTICUT
2441,11400,NISSAN,2018,BLUE,ILLINOIS
2442,28100,NISSAN,2018,SILVER,ILLINOIS
2443,3500,NISSAN,2017,GRAY,ILLINOIS
2444,15200,NISSAN,2016,ORANGE,ILLINOIS
2445,1950,NISSAN,2015,BLUE,CALIFORNIA
2446,13400,NISSAN,2016,BLACK,ILLINOIS
2447,12500,NISSAN,2018,GRAY,FLORIDA
2448,16500,NISSAN,2018,BLACK,FLORIDA
2449,16500,NISSAN,2018,SILVER,FLORIDA
2450,16500,NISSAN,2018,BLACK,FLORIDA
2451,13900,NISSAN,2018,BLACK,FLORIDA
2452,13900,NISSAN,2018,GRAY,FLORIDA
2453,1500,NISSAN,2013,BLACK,MARYLAND
2454,16500,NISSAN,2018,WHITE,FLORIDA
2455,13900,NISSAN,2018,WHITE,FLORIDA
2456,16500,NISSAN,2018,BLACK,FLORIDA
2457,13900,NISSAN,2018,GRAY,FLORIDA
2458,12400,NISSAN,2018,BLACK,FLORIDA
2459,13000,NISSAN,2018,GRAY,FLORIDA
2460,16500,NISSAN,2018,GRAY,FLORIDA
2461,13900,NISSAN,2018,BLACK,FLORIDA
2462,16500,NISSAN,2018,BLACK,FLORIDA
2463,13900,NISSAN,2018,BLACK,FLORIDA
2464,13900,NISSAN,2018,BLACK,FLORIDA
2465,13900,NISSAN,2018,SILVER,FLORIDA
2466,12100,NISSAN,2018,SILVER,FLORIDA
2467,16500,NISSAN,2018,SILVER,FLORIDA
2468,16500,NISSAN,2018,BLUE,FLORIDA
2469,13900,NISSAN,2018,WHITE,FLORIDA
2470,3700,NISSAN,2015,SILVER,ILLINOIS
2471,18800,NISSAN,2019,WHITE,NORTH CAROLINA
2472,9200,NISSAN,2018,BLACK,FLORIDA
2473,30100,NISSAN,2019,BLACK,NORTH CAROLINA
2474,9200,NISSAN,2018,BLACK,FLORIDA
2475,11100,NISSAN,2019,BLACK,NORTH CAROLINA
2476,13900,NISSAN,2018,WHITE,FLORIDA
2477,9100,NISSAN,2018,BLACK,FLORIDA
2478,22800,NISSAN,2019,BLACK,ILLINOIS
2479,13900,NISSAN,2018,BLACK,FLORIDA
2480,12600,NISSAN,2019,GRAY,CALIFORNIA
2481,9200,NISSAN,2018,SILVER,FLORIDA
2482,12100,NISSAN,2019,GRAY,CALIFORNIA
2483,9200,NISSAN,2018,BLACK,FLORIDA
2484,2300,NISSAN,2019,SILVER,CALIFORNIA
2485,13900,NISSAN,2018,BLACK,FLORIDA
2486,9500,NISSAN,2019,BLACK,CALIFORNIA
2487,13900,NISSAN,2018,WHITE,FLORIDA
2488,1700,NISSAN,2019,RED,CALIFORNIA
2489,13900,NISSAN,2018,GRAY,FLORIDA
2490,10400,NISSAN,2019,BLUE,CALIFORNIA
2491,9200,NISSAN,2018,BLACK,FLORIDA
2492,7400,NISSAN,2019,BLACK,CALIFORNIA
2493,9200,NISSAN,2018,BLACK,FLORIDA
2494,7800,NISSAN,2019,RED,CALIFORNIA
2495,9200,NISSAN,2018,SILVER,FLORIDA
2496,9200,NISSAN,2018,SILVER,FLORIDA
2497,9200,NISSAN,2018,BLACK,FLORIDA
2498,9200,NISSAN,2018,SILVER,FLORIDA
